Bungalow,1,SF,t,t,Haight-Ashbury,0,1,163.53
Apartment,1,NYC,t,t,Murray Hill,1,1,61.01
Apartment,1,NYC,t,f,East Harlem,1,1,61.49
House,1.5,DC,t,t,Kingman Park,1,3,85.29
Apartment,2,SF,t,f,Outer Sunset,3,3,294.40
Condominium,1,DC,t,f,Dupont Circle,1,1,140.45
House,1,Chicago,t,f,Ukrainian Village,1,3,163.35
Apartment,1,NYC,t,f,Upper East Side,1,2,82.74
House,1,NYC,t,t,Flushing,1,2,64.87
Apartment,1,DC,t,f,Capitol Hill,1,1,92.37
Apartment,1,NYC,t,f,Bushwick,1,1,72.68
House,1,SF,t,t,Oceanview,2,2,117.95
Apartment,1,NYC,t,f,Greenwich Village,1,1,93.61
House,1,DC,t,f,Near Northeast/H Street Corridor,1,2,110.37
Apartment,1,LA,t,f,Culver City,1,1,72.96
Apartment,1,NYC,t,f,Crown Heights,1,1,61.38
Apartment,1,NYC,f,f,Midtown,1,2,100.12
Other,1,LA,t,f,,1,1,61.81
Apartment,1,DC,t,f,Kingman Park,1,1,90.61
Apartment,1,NYC,t,t,Bushwick,1,2,61.15
Apartment,1,LA,t,f,Westchester/Playa Del Rey,1,1,60.88
Apartment,1,NYC,f,t,Williamsburg,1,2,81.66
Apartment,1,NYC,f,f,Gramercy Park,1,1,57.12
House,1,LA,f,f,Culver City,1,1,54.85
Apartment,1,NYC,f,f,East Village,2,2,141.75
Apartment,1,Chicago,t,t,Logan Square,1,2,122.83
Apartment,1,LA,t,f,Beverly Hills,1,1,58.82
House,5.5,LA,f,f,,5,5,326.63
Apartment,1,LA,t,f,,1,1,72.76
Apartment,1,LA,t,t,,1,2,101.45
Townhouse,1,LA,t,f,Van Nuys,1,1,77.52
Apartment,1,LA,f,f,Mid-Wilshire,1,1,91.97
House,1,SF,t,f,Alamo Square,1,1,114.30
Apartment,2,LA,t,t,Hollywood,2,3,159.58
House,1.5,NYC,t,f,Riverdale,1,1,64.14
Apartment,2,DC,t,f,Adams Morgan,3,3,202.34
Apartment,1,NYC,f,f,Park Slope,2,2,110.84
Apartment,1,NYC,f,f,Williamsburg,1,1,65.95
Apartment,1,NYC,t,f,Lower East Side,1,1,74.26
Apartment,1,SF,f,t,Marina,0,1,169.62
Apartment,1,NYC,f,t,East Village,1,1,63.49
Apartment,2,NYC,f,f,Bushwick,1,2,68.53
Apartment,1,LA,f,f,,1,1,100.75
Apartment,1,SF,t,f,Richmond District,2,2,235.45
Apartment,1,NYC,f,f,Washington Heights,0,1,85.03
Apartment,1,LA,t,f,North Hollywood,1,1,71.12
Condominium,1.5,SF,t,f,Forest Hill,2,4,174.43
Apartment,1,Boston,t,f,Theater District,1,1,174.03
House,1,Boston,t,f,Mattapan,1,1,74.43
Apartment,1,NYC,f,f,Upper East Side,2,2,151.74
House,2,Chicago,f,f,,2,2,209.60
Apartment,1,NYC,f,t,Bedford-Stuyvesant,1,1,98.33
Apartment,1,NYC,t,t,Astoria,1,1,60.75
Apartment,1,NYC,t,f,Hell's Kitchen,1,1,58.69
Apartment,1.5,NYC,f,t,East Harlem,2,2,168.96
House,1,LA,t,t,Granada Hills North,1,1,73.24
Apartment,1,NYC,f,f,Washington Heights,1,1,56.26
Apartment,1,LA,t,f,Cahuenga Pass,0,1,92.08
Apartment,1,LA,f,f,West Hollywood,1,1,100.84
Apartment,1,NYC,t,f,Astoria,1,3,110.62
Apartment,1,NYC,t,t,East Flatbush,4,4,158.06
Apartment,1,NYC,t,t,Crown Heights,1,1,55.25
Apartment,1,NYC,t,f,Fort Greene,1,1,65.39
House,1,DC,t,t,,1,1,58.81
Apartment,1,NYC,f,f,Carroll Gardens,2,2,125.43
Apartment,1,NYC,f,f,Murray Hill,1,1,67.12
House,1,Boston,t,f,Dorchester,3,3,192.93
Loft,1,NYC,t,f,Bedford-Stuyvesant,1,1,65.36
Townhouse,1,LA,t,f,South LA,1,1,63.87
Apartment,1,NYC,t,f,Hamilton Heights,1,1,60.44
Condominium,1,LA,t,t,Santa Monica,1,2,93.03
Apartment,1,Boston,f,t,Downtown,1,1,102.86
House,1,NYC,t,f,Crown Heights,1,1,82.63
Apartment,1,SF,t,f,Nob Hill,1,1,192.88
Apartment,2,Chicago,t,f,Loop,2,2,211.91
Apartment,1,NYC,f,t,Soho,1,1,71.08
Apartment,1.5,LA,t,t,Mid-City,3,4,200.74
Apartment,2,LA,f,t,Del Rey,2,3,189.92
Apartment,1,NYC,t,t,Lower East Side,2,3,148.14
Apartment,1,NYC,t,f,Hell's Kitchen,2,2,153.96
Apartment,1,LA,t,t,,2,2,63.63
House,4,LA,t,f,,5,5,308.99
Apartment,1,DC,f,f,Columbia Heights,1,1,61.42
House,1,Chicago,t,f,,1,1,65.72
Apartment,1,NYC,t,f,Clinton Hill,3,6,158.97
House,2,LA,f,f,Sherman Oaks,2,2,196.56
House,2,LA,t,f,Pacific Palisades,3,3,236.02
Apartment,1,NYC,t,f,Financial District,1,1,70.19
House,2,LA,t,f,Burbank,3,3,229.08
House,1,LA,t,f,,0,1,86.54
Apartment,1,DC,t,f,U Street Corridor,1,1,63.50
House,2,Chicago,t,f,,1,4,92.78
Apartment,1,NYC,t,f,Hamilton Heights,1,1,58.03
Townhouse,1,NYC,t,t,East New York,3,4,136.15
Apartment,1,LA,t,f,Los Feliz,1,2,109.16
Timeshare,2,SF,f,f,Downtown,3,3,221.19
Apartment,1,LA,f,f,Westlake,1,1,99.55
Loft,1,LA,t,f,Mid-Wilshire,1,3,138.49
Apartment,1,NYC,t,f,Washington Heights,1,1,90.31
Apartment,1.5,NYC,t,f,Washington Heights,2,2,140.88
Apartment,1,NYC,t,f,East Village,1,1,57.65
Apartment,1.5,LA,f,f,Beverly Hills,1,1,64.22
House,1,DC,t,t,Fairlawn,1,1,61.38
Apartment,1,NYC,f,f,Astoria,2,2,139.62
Apartment,1,NYC,f,f,Financial District,1,1,106.02
Apartment,1,NYC,f,t,Jamaica,1,,59.02
Apartment,1,Chicago,t,t,Lakeview,1,1,80.50
House,1,Boston,t,f,Dorchester,1,1,71.02
Apartment,1,Boston,f,t,West End,1,1,183.62
Condominium,1,Chicago,t,f,Wicker Park,1,1,92.41
Apartment,1,NYC,t,f,Fort Greene,2,3,107.31
Bed & Breakfast,1,NYC,t,t,Crown Heights,1,1,78.88
Apartment,1,NYC,t,f,Carroll Gardens,0,2,81.76
Townhouse,1,LA,t,f,Mid-Wilshire,1,1,65.57
Apartment,1,NYC,f,f,Chelsea,1,1,59.33
House,0.5,NYC,t,f,Forest Hills,1,3,68.50
House,1,NYC,f,f,Woodhaven,1,2,60.81
Apartment,1,DC,t,t,16th Street Heights,0,1,90.73
Apartment,1,NYC,t,f,Upper West Side,0,1,92.90
Apartment,1,LA,t,f,Manhattan Beach,2,4,139.70
Apartment,1,NYC,f,f,Harlem,1,2,80.48
House,1,NYC,f,t,The Rockaways,1,1,93.88
Apartment,1,NYC,f,f,Park Slope,1,2,74.60
House,1,DC,t,t,Southwest Waterfront,1,1,61.46
Apartment,1,NYC,t,f,Williamsburg,2,1,114.86
Apartment,1,NYC,t,t,Upper West Side,1,1,55.07
House,1,SF,t,t,Potrero Hill,1,1,104.63
Apartment,1,NYC,t,f,Gramercy Park,1,1,56.41
Apartment,1,NYC,t,f,Upper West Side,1,1,102.87
House,1.5,NYC,t,t,Mott Haven,1,1,59.61
Condominium,1,Boston,f,f,Back Bay,0,1,128.37
Apartment,1,Boston,t,f,Allston-Brighton,1,1,183.86
Condominium,1,DC,t,f,Eckington,1,1,137.11
Apartment,1,NYC,f,f,Upper West Side,0,1,93.11
Apartment,1,NYC,t,f,Williamsburg,2,2,116.67
Apartment,1,DC,t,t,Kalorama,1,1,60.32
Apartment,1,NYC,f,t,Harlem,1,1,70.92
House,3,LA,f,f,Glendale,2,3,206.31
Apartment,1,NYC,t,f,Hell's Kitchen,1,1,60.11
Apartment,1,LA,t,t,Valley Glen,1,1,58.98
Condominium,1,DC,t,f,Shaw,1,1,101.18
Apartment,1,NYC,t,f,Williamsburg,3,4,172.48
Apartment,1.5,NYC,f,t,Bushwick,1,1,63.25
House,1,LA,t,f,Hollywood,2,2,133.24
Apartment,1,SF,t,f,Inner Sunset,1,1,189.54
Apartment,1,NYC,t,f,Morningside Heights,1,1,60.04
Apartment,1.5,SF,f,t,Bayview,1,2,144.96
Apartment,1,NYC,f,f,Greenwich Village,1,1,99.10
House,1,DC,f,f,16th Street Heights,1,1,79.15
Apartment,1,LA,t,t,Hollywood,0,2,90.00
Apartment,1,SF,f,f,Pacific Heights,1,1,145.66
House,1,LA,f,t,,1,1,69.33
House,1,LA,t,f,Echo Park,3,3,160.78
Condominium,1,DC,t,f,Kalorama,1,1,69.92
Apartment,1,NYC,t,t,East Village,1,1,56.36
Apartment,1,NYC,t,f,Midtown East,1,1,74.80
House,1,LA,t,f,Highland Park,1,1,94.84
Guesthouse,1,LA,f,t,Venice,1,1,72.13
Apartment,1,NYC,f,f,Flatbush,1,1,92.38
Apartment,1,NYC,t,f,Greenpoint,1,1,58.11
Apartment,1,NYC,t,f,New Springville,1,1,67.85
Apartment,1,NYC,t,f,Crown Heights,1,2,63.29
Apartment,1,LA,t,f,Santa Monica,1,2,110.27
Apartment,2,SF,t,f,Fisherman's Wharf,2,2,287.17
Apartment,1,SF,t,f,Mission District,0,1,175.29
House,1,DC,t,f,Shaw,1,1,59.12
Apartment,1,LA,t,f,Mid-Wilshire,1,2,107.89
Apartment,1.5,NYC,t,f,Harlem,1,1,59.73
Condominium,1,NYC,t,f,East Harlem,1,1,75.49
Apartment,2,NYC,t,f,Clinton Hill,1,2,58.19
Apartment,1,LA,t,t,,2,2,116.89
Apartment,1,NYC,t,f,Soho,1,1,87.38
House,1,LA,t,f,,1,1,63.30
House,1,LA,t,f,,1,1,55.08
Apartment,1,NYC,t,f,Crown Heights,1,1,59.29
House,1.5,LA,t,f,Venice,2,2,143.80
House,4,LA,f,t,Canoga Park,1,2,66.32
Villa,1,LA,t,t,,1,2,76.29
Condominium,1,NYC,t,f,Boerum Hill,1,1,66.15
Apartment,1,Boston,t,t,Fenway/Kenmore,1,1,80.47
House,3,LA,t,f,Venice,4,4,282.50
House,1,LA,t,f,,1,1,58.24
House,1.5,LA,f,f,Lake Balboa,2,4,143.42
Apartment,1,LA,f,f,,1,2,117.97
Apartment,2.5,LA,f,t,,3,3,192.71
Apartment,1,LA,t,f,Venice,1,1,87.62
Apartment,1,NYC,t,f,Upper East Side,1,2,91.34
Condominium,2,LA,t,f,,2,2,139.38
Apartment,1,NYC,t,f,Greenpoint,1,1,90.27
House,2,LA,t,f,Hollywood Hills,2,2,165.32
Apartment,1,LA,t,f,Venice,1,2,54.88
Guesthouse,1,LA,t,f,Long Beach,1,1,88.18
Apartment,1,NYC,t,f,Hell's Kitchen,1,1,72.20
House,1,LA,t,f,Silver Lake,0,2,84.08
Apartment,1,LA,t,f,West Los Angeles,1,1,96.42
Condominium,2,DC,t,f,U Street Corridor,2,2,184.96
Apartment,1,NYC,f,f,Washington Heights,1,1,72.08
Apartment,1,NYC,t,f,Chinatown,1,1,58.68
Townhouse,1,NYC,t,t,Bensonhurst,1,1,79.85
Apartment,1,NYC,t,f,Williamsburg,2,2,120.57
Apartment,1,LA,t,f,,1,1,97.46
Apartment,1,Boston,f,f,Back Bay,1,2,174.31
Apartment,1,NYC,f,t,Midtown,1,3,109.31
Apartment,2,DC,t,f,Capitol Hill,2,2,139.38
Apartment,1,SF,f,t,Telegraph Hill,2,2,234.62
Other,2,NYC,t,f,East Village,4,5,236.79
Apartment,1,NYC,f,f,Bensonhurst,1,5,118.10
Apartment,1,LA,f,f,Mid-Wilshire,1,1,96.24
House,1,LA,t,f,North Hills West,1,1,62.02
House,1,DC,f,t,,1,1,67.42
Apartment,2,LA,t,f,Mid-Wilshire,2,2,60.09
Apartment,1,NYC,f,f,Windsor Terrace,0,2,85.67
Apartment,1,NYC,t,t,Alphabet City,2,3,128.85
Apartment,1,SF,f,f,Noe Valley,2,3,224.99
Apartment,1,NYC,t,f,Alphabet City,1,1,100.18
Apartment,1,NYC,t,f,Greenpoint,1,1,59.69
Apartment,1,NYC,t,t,Sunset Park,1,1,57.44
Apartment,1,LA,t,f,East Hollywood,1,1,90.92
Apartment,1,NYC,t,f,Chelsea,1,1,63.06
House,1,LA,t,f,,2,2,143.92
House,1,LA,f,f,Long Beach,1,1,84.46
Apartment,2,LA,t,f,Manhattan Beach,2,3,162.41
Apartment,1,NYC,t,f,Williamsburg,1,1,68.75
Loft,1,NYC,t,f,Long Island City,2,2,139.42
Apartment,1,LA,f,f,Downtown,1,2,100.56
Apartment,1,NYC,t,f,Chelsea,1,2,90.28
Apartment,1,NYC,t,f,Bushwick,1,1,57.57
Apartment,1,NYC,t,f,Morningside Heights,1,1,61.17
Apartment,1.5,NYC,t,t,Bedford-Stuyvesant,1,1,71.39
Apartment,1,NYC,t,f,Crown Heights,2,2,106.19
Apartment,1,NYC,t,f,East Flatbush,1,1,71.55
Apartment,1,NYC,t,f,Harlem,1,2,61.92
Bed & Breakfast,1,NYC,t,f,Alphabet City,1,1,96.15
Apartment,1,LA,t,t,East Hollywood,0,1,84.09
Guest suite,1,SF,t,f,Bernal Heights,0,1,87.57
Apartment,1.5,SF,t,f,Richmond District,3,5,301.16
Guesthouse,1,LA,f,t,Mid-Wilshire,0,2,100.22
Apartment,1,NYC,t,f,Bushwick,1,1,63.11
House,1,Chicago,t,t,Little Village,3,4,119.58
House,1,NYC,t,f,Flatbush,1,1,54.67
Apartment,1,Chicago,t,t,,0,1,118.21
House,1,NYC,t,f,Astoria,1,1,58.04
Apartment,2,NYC,t,f,East Harlem,2,1,58.78
Apartment,1,LA,f,f,Long Beach,1,2,63.01
Apartment,1,NYC,t,f,Park Slope,1,1,58.24
Apartment,1,NYC,t,f,Washington Heights,1,1,60.47
House,1.5,LA,t,f,,1,1,118.47
Apartment,1,Boston,f,f,Jamaica Plain,1,1,72.75
House,1.5,LA,t,f,Mid-Wilshire,1,1,66.23
Apartment,1.5,Chicago,t,f,Streeterville,2,2,202.14
Apartment,1,NYC,t,f,Washington Heights,1,2,97.55
Apartment,1,SF,f,t,South Beach,0,1,190.98
Apartment,1,NYC,t,f,Hamilton Heights,2,2,117.54
House,1,SF,f,t,Bayview,1,1,76.31
Apartment,1,NYC,t,t,Midtown,0,1,91.05
Apartment,2,NYC,t,f,Bedford-Stuyvesant,1,1,54.43
House,1.5,SF,t,f,Potrero Hill,4,5,316.79
Apartment,1,LA,t,f,Echo Park,2,2,112.39
Apartment,1,SF,t,t,Bernal Heights,1,1,159.76
House,2,SF,t,f,Cow Hollow,3,3,304.65
Apartment,1,NYC,t,t,Bedford-Stuyvesant,1,1,56.66
Apartment,1,NYC,t,f,Downtown Brooklyn,1,1,56.74
Apartment,1,LA,t,f,Hollywood,1,1,63.06
House,1,LA,t,f,,1,1,52.46
House,1,NYC,t,f,Meiers Corners,1,1,77.62
Apartment,1,NYC,f,f,Hell's Kitchen,1,1,62.03
Apartment,1.5,Boston,t,f,Dorchester,2,1,64.28
Apartment,1,LA,t,f,Mid-Wilshire,2,2,137.20
Apartment,1,LA,t,f,Topanga,0,1,101.63
Apartment,1,NYC,t,f,Hell's Kitchen,1,1,60.63
Apartment,1,NYC,t,t,Alphabet City,1,1,56.75
Apartment,1,NYC,f,f,Flatbush,1,1,72.34
Apartment,1,LA,t,f,Mid-Wilshire,2,2,120.31
Apartment,1,LA,t,f,,1,1,86.98
House,1,LA,t,f,Arcadia,1,1,63.67
Apartment,1,NYC,t,f,Harlem,1,1,70.16
Other,1,NYC,t,t,Flatbush,0,1,84.39
Apartment,1,NYC,f,f,Upper West Side,0,1,80.31
Apartment,1,Boston,t,f,North End,2,2,160.23
Apartment,2,NYC,t,t,Hamilton Heights,1,1,56.86
Apartment,1,LA,f,f,Topanga,1,1,120.86
House,1,NYC,t,f,Williamsburg,1,1,60.18
Apartment,1,LA,t,f,Mid-Wilshire,1,1,59.00
Other,1,NYC,f,f,Harlem,1,2,68.67
House,3.5,LA,t,f,Sherman Oaks,3,3,298.59
Condominium,1,Boston,f,f,Chinatown,1,2,192.30
Apartment,1,NYC,f,f,East Harlem,4,5,101.56
Apartment,1,NYC,t,f,Williamsburg,1,1,60.29
Condominium,2,LA,f,t,Hollywood Hills,3,4,210.51
Apartment,1,NYC,t,f,Bushwick,1,1,97.06
Apartment,1.5,NYC,t,f,Midtown East,1,2,97.70
House,2,LA,t,f,,3,8,265.57
Apartment,1,NYC,t,f,Greenwich Village,1,1,87.63
Condominium,2,SF,f,f,Pacific Heights,2,2,295.44
House,1.5,LA,t,f,Hawthorne,3,3,155.82
Apartment,1,NYC,t,f,Williamsburg,1,2,94.58
Apartment,1.5,NYC,t,t,Lower East Side,1,1,56.22
Apartment,1,LA,t,f,Hollywood,1,1,65.43
Apartment,1,Boston,t,f,North End,1,2,166.25
Apartment,1,NYC,t,f,Crown Heights,2,2,106.45
Apartment,1,NYC,t,f,Astoria,1,1,105.76
Guesthouse,1,LA,t,f,Westside,0,2,100.90
Apartment,1,DC,t,f,Cleveland Park,1,1,85.69
Apartment,1,NYC,t,t,Hell's Kitchen,1,2,97.72
Apartment,1,NYC,t,f,Chelsea,1,1,90.60
Apartment,1,NYC,t,f,Gramercy Park,1,1,57.15
Apartment,1,NYC,t,f,Williamsburg,1,1,104.85
Apartment,1,NYC,t,t,Jamaica,1,1,82.77
Apartment,2.5,NYC,t,f,Upper West Side,3,5,243.03
Apartment,1,LA,t,f,Santa Monica,2,2,126.59
Apartment,2,LA,t,t,West Hollywood,3,4,206.18
House,2,LA,t,t,,1,1,56.41
Apartment,2,Boston,t,f,Chinatown,3,1,258.45
Apartment,1,NYC,t,f,Harlem,1,1,60.79
Apartment,1,SF,t,t,Western Addition/NOPA,1,1,120.12
Guest suite,1,NYC,t,f,Lefferts Garden,0,1,82.26
Apartment,1,NYC,f,f,Upper West Side,0,1,79.89
Condominium,1,Boston,t,f,Charlestown,2,2,161.06
Apartment,1,NYC,t,f,Flatbush,1,1,57.57
Apartment,1,NYC,t,f,Harlem,1,1,58.21
House,3.5,LA,t,f,Pacific Palisades,3,3,290.86
House,2.5,LA,t,f,,3,3,256.64
Apartment,1,DC,t,f,Capitol Hill,1,1,115.39
House,1,SF,t,f,Western Addition/NOPA,2,3,244.40
House,1,LA,t,f,,2,2,112.12
Apartment,3,NYC,f,f,Harlem,3,7,250.55
Apartment,1,LA,f,t,Pasadena,1,1,61.45
Apartment,1,Boston,t,t,Back Bay,0,1,141.13
Apartment,1,NYC,t,f,Crown Heights,2,2,106.65
Apartment,1,LA,f,f,Gardena,1,1,74.42
Boutique hotel,1,SF,f,t,Tenderloin,1,2,137.65
House,1,SF,f,f,Bernal Heights,1,2,170.67
Apartment,1,NYC,t,f,Williamsburg,1,1,93.20
Bungalow,1,SF,f,f,Mission District,1,1,173.45
House,1,LA,f,f,Del Rey,1,1,68.96
Condominium,1,SF,t,f,Richmond District,1,1,258.82
House,1,NYC,t,t,Flushing,1,1,59.27
Apartment,1,NYC,t,f,Park Slope,1,1,74.03
Apartment,1,LA,t,t,Los Feliz,1,1,60.73
Townhouse,1,SF,t,f,Western Addition/NOPA,1,1,108.69
House,3.5,DC,f,t,,5,7,288.85
Apartment,1,DC,t,f,Columbia Heights,1,1,61.37
Apartment,1,DC,t,t,West End,1,1,60.99
Apartment,2,SF,t,f,Chinatown,1,1,118.83
Apartment,2,NYC,t,f,Park Slope,1,1,56.38
House,3,LA,f,f,Hollywood,4,6,292.10
Apartment,2,NYC,t,f,Lower East Side,2,2,164.53
Apartment,1,NYC,f,f,Bushwick,1,1,56.75
House,2,NYC,f,t,Ditmars / Steinway,1,1,83.29
Loft,1,LA,t,t,,1,2,122.57
House,2.5,LA,f,f,,1,1,73.07
Apartment,1,NYC,t,f,Roosevelt Island,1,2,60.13
House,1,LA,t,f,,1,1,57.12
House,2,Boston,t,f,Dorchester,4,3,276.34
Apartment,1,LA,f,f,Mid-Wilshire,1,2,79.82
Apartment,,SF,f,f,Noe Valley,1,,165.23
Apartment,1,DC,t,f,U Street Corridor,1,1,90.68
Apartment,1,NYC,t,f,Upper East Side,1,1,105.99
Condominium,1,DC,f,f,Glover Park,2,2,126.62
Apartment,1,NYC,t,f,Hudson Square,1,1,98.56
Apartment,1,NYC,f,f,Midtown East,1,1,94.24
House,1,LA,t,f,Culver City,1,1,54.21
Apartment,1,Chicago,t,f,,1,1,106.69
Apartment,1,NYC,t,f,Crown Heights,0,1,84.41
Apartment,1,NYC,t,f,Flushing,2,2,138.65
House,1,LA,t,f,Silver Lake,1,2,104.68
Apartment,1,LA,f,f,,1,1,94.11
Apartment,1,NYC,t,f,Upper West Side,0,1,91.57
Apartment,1,LA,t,f,South Robertson,1,1,64.81
Apartment,2,SF,f,f,Pacific Heights,1,3,115.20
Apartment,1,NYC,t,f,Whitestone,1,1,105.23
House,2.5,LA,t,t,,4,5,257.87
House,2,LA,t,f,Laurel Canyon,3,3,227.15
Camper/RV,0,SF,f,t,,0,1,110.97
Apartment,1,NYC,f,f,Williamsburg,1,1,95.54
House,2,LA,t,f,Westchester/Playa Del Rey,3,5,207.44
Apartment,1,NYC,t,f,Upper East Side,1,2,89.62
Apartment,1,NYC,t,f,Inwood,1,2,92.95
Apartment,1,NYC,t,f,East New York,1,1,57.53
Apartment,2,NYC,f,f,Flatiron District,2,2,165.47
Other,1,SF,f,f,SoMa,1,1,120.09
House,1,LA,t,f,Lake Balboa,2,2,124.38
House,1,LA,t,f,,1,1,99.01
Apartment,1.5,NYC,t,f,Soho,1,1,58.41
Apartment,1.5,SF,t,f,Richmond District,1,1,124.38
Loft,1,NYC,t,f,Soho,1,1,65.22
Apartment,2,LA,t,f,West Hollywood,3,5,217.04
Condominium,1,SF,f,t,SoMa,1,1,129.49
Loft,1,NYC,f,f,Greenpoint,1,1,64.14
Apartment,1,LA,f,t,Westwood,1,1,63.31
House,1,DC,t,t,,1,1,56.53
House,1,LA,t,t,Topanga,1,2,134.90
Apartment,2,Boston,f,f,Back Bay,2,2,239.47
Townhouse,2,NYC,f,f,Washington Heights,4,4,258.21
House,2,SF,t,f,Sunnyside,3,6,280.25
Apartment,2,LA,t,t,Venice,2,4,138.89
Apartment,1,NYC,t,f,Harlem,1,2,59.40
Apartment,2,Boston,t,f,South End,3,4,290.01
House,2.5,LA,t,f,,3,4,233.01
Other,0,LA,t,t,,1,1,48.37
Apartment,1,NYC,f,f,Hell's Kitchen,1,2,99.80
Apartment,1,Chicago,t,f,,1,1,82.55
Guesthouse,1,LA,t,f,Del Rey,1,1,101.12
House,1,LA,t,f,Venice,1,1,55.10
Apartment,2,NYC,t,f,Clinton Hill,1,1,56.07
Condominium,2,LA,f,f,Gardena,1,1,61.61
Apartment,1,SF,t,f,Mission District,0,2,153.96
Apartment,1,LA,t,f,Mid-Wilshire,0,1,92.84
House,1,DC,t,f,Eckington,1,1,71.73
Apartment,2,NYC,t,t,Harlem,1,1,68.97
Apartment,1,NYC,t,f,Hell's Kitchen,0,1,95.39
Apartment,1,DC,f,f,Palisades,0,2,90.47
Loft,1,NYC,f,t,Hell's Kitchen,3,4,178.38
House,1,NYC,f,t,The Rockaways,1,1,84.27
Apartment,1,NYC,t,f,Bushwick,1,1,90.41
Apartment,1,NYC,f,f,Alphabet City,2,5,142.98
Apartment,1,NYC,f,f,East Village,1,1,88.45
Apartment,1,DC,t,f,Columbia Heights,1,2,84.77
Apartment,1,Boston,t,f,South Boston,1,1,177.75
Apartment,1,NYC,f,f,Bushwick,1,1,66.45
Apartment,1,NYC,f,f,Harlem,1,1,91.22
Apartment,1,LA,f,f,Echo Park,1,1,70.28
Apartment,1,LA,t,f,Los Feliz,1,1,100.34
Apartment,1,LA,t,f,Westchester/Playa Del Rey,1,2,53.40
Guesthouse,1,LA,f,f,Westside,0,1,85.95
Apartment,1,NYC,t,t,Clinton Hill,1,1,87.58
Apartment,1,LA,f,t,Downtown,1,1,71.20
Apartment,1,Boston,f,t,Back Bay,1,1,163.95
Timeshare,1,NYC,t,t,Midtown East,1,2,115.73
House,2.5,DC,t,f,Petworth,3,4,233.11
Apartment,1,NYC,f,f,West Village,2,2,115.20
Apartment,1.5,Chicago,t,f,Little Village,1,1,65.44
Condominium,2.5,LA,f,t,Westwood,2,5,199.00
House,2,NYC,f,t,Bedford-Stuyvesant,1,1,50.67
Condominium,1,Chicago,t,f,Andersonville,1,3,145.00
House,1,LA,t,f,Glendale,1,1,61.84
Apartment,1,NYC,t,f,Greenwich Village,1,1,64.62
Apartment,1,LA,t,f,Mid-Wilshire,1,4,112.15
Apartment,1,NYC,t,f,Morningside Heights,1,1,91.03
Apartment,1,NYC,t,f,Hamilton Heights,0,1,84.24
Apartment,1,NYC,t,f,Clinton Hill,1,1,57.35
Bed & Breakfast,1,DC,t,f,Columbia Heights,1,1,142.50
Apartment,1,NYC,t,t,Bedford-Stuyvesant,0,1,88.34
Bed & Breakfast,1,NYC,f,f,Long Island City,1,1,72.82
Apartment,1,NYC,t,f,Red Hook,1,2,113.75
House,1,DC,t,f,Georgetown,2,5,123.84
Apartment,1,SF,t,f,The Castro,0,1,154.74
House,2.5,LA,t,f,Encino,3,4,252.69
Apartment,1,NYC,t,f,Noho,1,1,88.98
House,2,NYC,t,f,Gowanus,3,6,203.88
Apartment,1,NYC,t,f,Upper East Side,1,1,61.97
Apartment,1,Chicago,t,t,Logan Square,1,1,80.63
House,1,SF,t,f,Mission District,1,2,201.67
Apartment,1,NYC,t,t,Williamsburg,1,1,73.00
Apartment,2,LA,t,f,,1,3,76.81
Apartment,1,NYC,t,t,Prospect Heights,2,2,94.93
Apartment,1,NYC,f,f,Hamilton Heights,1,1,57.54
Apartment,1,LA,f,f,,2,2,108.45
Apartment,1,Boston,f,t,South Boston,1,2,173.91
Apartment,2,LA,f,t,Marina Del Rey,2,3,145.81
Apartment,1,NYC,f,f,Lower East Side,1,2,101.87
House,1,LA,f,t,,1,1,72.08
Apartment,1,NYC,f,f,Williamsburg,1,1,58.68
Apartment,1,LA,t,f,,1,1,55.92
Other,2,LA,t,f,,2,3,168.14
House,1,LA,t,f,North Hollywood,2,1,84.11
Apartment,1,NYC,t,t,Gravesend,1,1,72.34
Townhouse,1,SF,t,f,Lower Haight,2,2,247.61
Apartment,1,NYC,t,f,Chinatown,1,1,89.10
House,1,NYC,t,t,Mott Haven,1,2,61.53
Apartment,1,NYC,,f,Williamsburg,1,2,108.74
Condominium,2,Chicago,t,f,Streeterville,2,2,230.61
Apartment,2,LA,t,f,Mid-Wilshire,1,4,68.85
Apartment,1,NYC,t,f,Lower East Side,2,2,144.26
House,1,LA,f,t,,1,1,79.67
House,1,LA,t,f,Del Rey,1,2,81.56
Apartment,1,DC,t,f,Columbia Heights,1,1,83.85
House,1,LA,t,f,,1,1,53.69
Apartment,1,LA,f,f,Van Nuys,1,2,115.93
House,2.5,LA,f,t,Mid-Wilshire,1,1,67.99
House,1,Chicago,t,f,North Center,1,2,106.67
House,1,LA,t,f,,1,1,57.89
Apartment,1,LA,t,f,South Robertson,1,2,103.75
Apartment,2,LA,f,f,Palms,2,3,155.96
Apartment,1,SF,f,f,Union Square,0,2,177.16
Condominium,1,NYC,f,f,Midtown East,1,1,117.03
Apartment,1,LA,f,f,West Hollywood,0,1,78.57
Apartment,1,NYC,t,f,Alphabet City,1,1,87.69
Apartment,1,DC,f,f,Adams Morgan,1,2,92.84
Apartment,1,NYC,t,f,Boerum Hill,1,1,89.65
Apartment,1,SF,t,t,Western Addition/NOPA,1,1,120.89
Apartment,1,NYC,t,f,Bushwick,1,1,59.86
Condominium,1,DC,t,f,16th Street Heights,1,1,71.09
